day,latitude,longitude,elevation,slope,rainfall,rainfall_lag_1,rainfall_lag_2,temperature,humidity,flood_risk
10,28.523793103448273,77.29310344827586,353.7212742576327,3.696030498586602,13.432520952424555,1.2217999204841887,9.494847233056001,28.830945777596607,97.24923927779216,1
11,28.523793103448273,77.29310344827586,353.7212742576327,3.696030498586602,1.8323797289627737,10.295529136766318,3.8498762652064955,39.136293411817554,66.49874476451382,0
12,28.523793103448273,77.29310344827586,353.7212742576327,3.696030498586602,39.30088177258715,23.17555097472637,2.5218869005399633,36.070835536528556,99.7802100901753,2
13,28.523793103448273,77.29310344827586,353.7212742576327,3.696030498586602,3.4948687272228716,5.740799375368406,5.874766244009624,25.898622716077284,50.76324198230149,0
14,28.523793103448273,77.29310344827586,353.7212742576327,3.696030498586602,2.9835248486041817,3.3119780898082247,4.690138256973467,23.422049568268037,93.66271783458363,0
0,28.523793103448273,77.3,314.7214925161949,12.286534765112997,14.645744676347443,0.8905033887088158,8.400690444043976,33.07312952811241,97.81105868218138,1
1,28.523793103448273,77.3,314.7214925161949,12.286534765112997,0.036305320776701254,2.849291316806406,21.025577806833418,38.64267830796566,86.02932096853186,0
2,28.523793103448273,77.3,314.7214925161949,12.286534765112997,17.417078715348556,0.9594163285145516,5.770329629733741,24.631659825779987,59.06090218068086,1
3,28.523793103448273,77.3,314.7214925161949,12.286534765112997,19.947945521511684,1.4506986167022244,5.058699375945753,38.771564791720664,59.291602778267126,1
4,28.523793103448273,77.3,314.7214925161949,12.286534765112997,45.79696739162956,51.65183561136167,6.488550590858645,23.402854803543157,65.80524439704479,2
5,28.523793103448273,77.3,314.7214925161949,12.286534765112997,6.630043161804155,3.700847756873162,2.6350976532288435,39.44459418432715,57.668241370787285,0
6,28.523793103448273,77.3,314.7214925161949,12.286534765112997,15.860825974529458,0.00410373630916263,7.254341242068807,38.31886007908105,64.39670470466095,1
7,28.523793103448273,77.3,314.7214925161949,12.286534765112997,2.4625529099458916,10.54633092607772,9.975081616026543,33.760610379039626,65.9658440010687,1
8,28.523793103448273,77.3,314.7214925161949,12.286534765112997,3.4874751449537174,31.21721890416491,20.542777276371357,29.146332197856406,92.30969330771867,2
9,28.523793103448273,77.3,314.7214925161949,12.286534765112997,7.224845447715525,5.523232250552198,1.3640572764802397,28.528121129839455,76.87084692999035,0
10,28.523793103448273,77.3,314.7214925161949,12.286534765112997,0.27313697003321974,5.871902521073249,12.162491531825903,33.60092112748539,81.75784944319675,0
11,28.523793103448273,77.3,314.7214925161949,12.286534765112997,28.836217017975933,0.18196567722321363,6.514343461983144,35.74697696819414,77.06676913506337,2
12,28.523793103448273,77.3,314.7214925161949,12.286534765112997,4.6968924822854,1.4647255813141538,17.48290282336208,29.41524784775206,93.90575984928506,1
13,28.523793103448273,77.3,314.7214925161949,12.286534765112997,10.578386120932219,11.21447386099571,13.0477914280884,33.18311089200269,69.90274203394688,1
14,28.523793103448273,77.3,314.7214925161949,12.286534765112997,8.649511024888598,16.24782666674772,3.742771454934123,27.762429135369942,54.78450580290006,1
0,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,29.522723249254597,0.9545013603772751,8.357748273105717,28.263889576055952,70.28096951277212,2
1,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,13.656417027341037,0.6945054687922771,7.205421674362779,35.440635719447094,91.41063789432971,1
2,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,2.2436256698393104,22.771030367614312,8.540307179329913,37.63709601641366,74.26403585550992,1
3,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,9.371506840890202,25.137787919089504,18.41344748331558,28.96321746738004,63.72063158178409,2
4,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,5.994087710021402,4.906379864939484,2.7046973191369132,25.371592086659334,93.05314682398597,1
5,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,0.8690667776842138,11.319969528829091,1.5178641254164427,26.890117867881266,53.077151706741844,0
6,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,3.7760955791419675,14.628345180666829,17.303651331448517,24.43054303804734,73.17739196294609,1
7,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,7.625878447515557,20.6810845052591,11.510780951451883,30.261544367360997,83.53736002358866,2
8,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,22.555688018082527,0.09584741254990228,4.125231839652133,38.14486334554157,87.01565154219756,2
9,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,9.392698154403753,7.542665446908369,3.4188653453760565,30.410410672830288,82.76915997317266,1
10,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,6.502905638997648,12.522990884769511,15.799627541932884,23.093696963697223,72.57735114087123,1
11,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,6.291390991867123,11.630381891067598,2.3000430005940364,32.80501829904553,93.8744620865744,1
12,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,6.498131679633282,24.192953290719586,39.884114596036724,22.12184099895904,61.652659399242935,2
13,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,36.04027550770656,31.779183150838364,0.822530265371266,20.299970007542733,58.055001162821114,2
14,28.530689655172413,77.10000000000001,279.45942459383014,11.991238184534689,66.29594257254091,1.984504711760047,5.586043350926528,36.96835452861022,51.02008053441032,2
0,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,11.130919612906432,3.2438125643266984,15.863451794540396,25.669222985281586,84.33778601409544,1
1,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,13.45838212595957,2.5037800111382453,0.2833529300115565,28.184991475707946,64.45965759829349,0
2,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,19.86438436261633,16.112605146416126,4.885520566984756,32.13024450646438,80.21297579934625,2
3,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,21.0645390640517,5.533894366687263,2.577599392457041,25.300698362810948,76.80961396411021,1
4,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,7.155473717809841,5.800341809845376,0.7644902746168385,34.37207481380391,60.68683439909553,0
5,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,2.6321138521181187,5.323188237467942,2.0678691832986704,31.677165346160308,68.57316696672358,0
6,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,7.150323234980782,7.703939971907031,1.8205819907682417,23.115032457310598,94.02109514368024,1
7,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,6.824077948169117,5.311875438125227,0.29009385235394647,29.959526051747865,77.70848608055,0
8,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,9.820195581405063,12.276890555654019,1.5630776917533744,25.044462684612377,90.53652326152064,1
9,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,35.288252926560254,1.4610467451212472,5.507658434021636,24.28352505479174,53.00365841774912,1
10,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,4.725462628614954,1.5512004555868997,9.901148810930371,30.674508273428888,57.191723549515544,0
11,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,0.11141468183354852,16.510782053369464,1.550565653755692,32.12433284441532,66.84609565383728,0
12,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,10.56778056637378,3.7929109623270914,0.7276256159487327,24.459000171155072,59.40292832395378,0
13,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,6.703801453333513,10.73774662474155,2.450093678657113,20.241398706012358,75.94686821323785,1
14,28.530689655172413,77.10689655172415,336.3244787222995,10.420447062816402,11.169529473883738,32.93343315535835,7.122465819114621,29.423451187562836,78.6700812948852,2
0,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,31.556519648158037,17.624617434036796,3.120420748090075,24.745087273142744,63.13168061830368,2
1,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,8.42434299774336,13.627710220237141,5.596851287293666,21.35592791656225,86.17903502199906,1
2,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,19.676917870187594,3.4178332669188816,8.72814730492656,28.531838021087868,94.45596778637214,2
3,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,22.389437230263432,7.453503588919361,9.408411300028863,37.666994020442075,74.78585050391378,2
4,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,4.509432387099108,14.01067500193853,1.9883704395034754,27.77062296012084,93.28636185533969,1
5,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,15.466629643343266,5.171975568946125,1.9339691161285895,27.119367816644733,64.20520746137166,1
6,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,2.3243173691892633,13.59975417345374,2.3235658959243333,29.083349403355278,69.29297234180545,1
7,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,48.26029920767559,4.960884909683889,0.6669005494560631,21.79651505144168,79.53768606765324,2
8,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,10.976410508533915,5.425897896972347,4.522869668217592,21.078651656817424,75.82732551946312,1
9,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,8.432056110051537,1.6198885654884867,0.8770850039929662,22.47144981198981,55.051412324562925,0
10,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,11.290327236726094,2.187565039977043,2.316726099403217,23.471442883028793,97.89176522242515,1
11,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,23.14064190364503,2.6200761663086936,3.174814005505352,24.197856846099945,74.59379797304119,1
12,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,0.237664445084169,11.128167223563088,5.924563152394837,37.972778566022065,58.21963421642071,0
13,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,19.56237783608786,15.70029786395229,1.0882183397537895,27.971184482882553,58.50763205722585,1
14,28.530689655172413,77.11379310344829,338.57850486168974,4.082177058449441,3.527951565469304,3.0550146542741317,6.4997062184975185,28.22821863520931,97.38664020031527,0
0,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,1.6211819568160943,36.378873293809676,2.0975560892395446,35.45747872763706,66.94849630864107,2
1,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,1.8529481045363623,19.51148140133525,2.955313375265079,33.17710808453684,78.32218425433133,1
2,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,7.658370798071404,6.8482088585579515,10.541251455162923,21.755458282468812,83.40903309789526,1
3,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,27.13871151203952,0.5952518575142425,1.2126630018700155,34.33263873404063,71.86408241223089,1
4,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,6.201090611180952,1.4730192647253268,5.65423811875675,22.530906223927545,73.83102281552702,0
5,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,17.30753654357111,2.987623767726167,5.2435157864571345,39.84031938793672,84.33252116770186,1
6,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,22.093169311683912,5.358829640690277,11.683348941125246,20.810183458826437,56.14555912711225,1
7,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,2.7238701289766505,5.140841346428651,14.953179304200834,26.92532101575861,82.73105967577314,1
8,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,14.82615175628361,8.82329871004124,3.5358954949917902,31.541066834270886,67.1132796394873,1
9,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,1.0512130055801694,49.34226931494109,1.08822992902317,21.446967676721147,93.92653746035779,2
10,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,4.3115919451047295,10.506709820291897,3.1919574482946196,27.829085415889423,63.10564860083983,0
11,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,5.041658911665803,5.288205669052459,10.195621935936071,30.230723884695834,97.17826085784884,1
12,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,0.5133919073907678,6.9930273241995025,7.020884180282398,38.40393972148548,52.45792618107138,0
13,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,10.225703266351651,19.216171281893253,2.2158124191657906,37.52584697047875,50.952170463714594,1
14,28.530689655172413,77.12068965517243,316.1277197569496,8.853460003036307,15.821593395759812,27.047539572178714,8.564810167427202,28.78058487960896,52.2440508236359,2
0,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,30.325827885503863,6.35437339423619,0.23540366238669036,33.796421426575236,74.0918626788129,2
1,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,1.5934015650698243,2.4114435973199457,0.5333133697443018,31.485870794171472,81.10147396260047,0
2,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,8.456378814781157,16.9882738577806,15.786758484102913,32.31248793366253,50.637823985371526,1
3,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,14.258361067961676,5.412834857539267,6.669533123542195,32.981612040377684,67.51183071635384,1
4,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,29.881226223601566,1.4384134861194857,8.906035077762354,20.087191599131607,96.23255527025904,2
5,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,1.4322169777570968,0.9969242097472698,3.239813415907463,27.471325720781614,60.71500361614393,0
6,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,10.55723952709727,5.8503582840008095,0.278185843882507,26.393041245106012,90.52164567865853,1
7,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,14.042647847046407,12.905146682082076,9.581724019318349,26.219460427660664,54.98319610383879,1
8,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,3.8171540771463723,17.825141404056314,31.48675507228385,29.87694029483123,50.48501774615211,2
9,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,1.8104999787003826,3.8872684075344823,6.91310407846918,21.50187291610628,97.16786493549408,0
10,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,5.4511446926825835,24.370794396794505,12.132019044716374,35.10874545031162,80.3359789891116,2
11,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,11.82716937935826,10.161200042577608,7.926420158801252,31.074564627967227,99.32070092414445,1
12,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,15.81423712153153,15.003431256201935,16.474778484013164,24.312795254516985,54.19020795475304,2
13,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,7.914098889452507,7.217127092367463,14.137242628405808,28.875671585646714,78.54265127721564,1
14,28.530689655172413,77.12758620689655,334.5967179954561,5.414608454100402,8.985718529438916,0.3895164446319488,7.640562188079034,36.56086571548504,57.87502740379019,0
0,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,10.826634384096392,9.00443329034818,1.4347835139825613,22.46927147461472,99.00259714882424,1
1,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,6.00494380611501,2.58021953302229,1.5034135166976936,33.3520342716647,80.47226486636394,0
2,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,12.37880708826586,0.9212189804308044,17.9194805940237,27.785327936180966,65.6684703215179,1
3,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,7.446825355627347,4.944046321844451,15.935959592778582,38.585219503957845,65.17266082248031,1
4,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,23.93554200760799,15.210751260362098,21.366922356315214,24.915006243717755,78.84795750604896,2
5,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,3.8514679482964196,17.378083058665755,0.04270731666973125,31.29638325772792,66.9601715635959,1
6,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,4.675403008268127,10.353736478791312,15.256524862381527,32.18390782786653,92.65864893233612,1
7,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,3.688041394156868,7.329319106520415,4.790504019735017,20.232897990061925,77.840607157037,1
8,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,12.999636574098309,8.962783334909538,10.662935687471336,31.42679056906154,53.33751274253785,1
9,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,1.4856279589146546,9.075157884091539,2.5724393905064535,21.592902580695316,71.48013717242733,0
10,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,9.697918833225987,3.9860765678899797,10.196126505406998,32.875412162024894,66.6409180545836,1
11,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,16.871722962867242,10.461006080337672,8.116641093116137,31.068554015741363,50.56948340442764,1
12,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,14.308768050597699,4.716718857868368,22.863041251951902,36.3596954215441,79.38472347656561,2
13,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,3.4871474617199674,2.278011225764884,3.3287896113076356,29.53135887160037,64.80327550194735,0
14,28.530689655172413,77.13448275862069,304.37955963643907,1.3737310998995123,8.681532339421414,1.8076727593032493,30.42994665446699,22.158491099299876,96.5972069827186,2
0,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,29.382157654766004,7.451996721584612,10.325263602418154,28.720965959451757,81.5017288771219,2
1,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,4.996661488599033,3.583320587460106,6.906357041909666,29.962593483679605,78.97681845749905,0
2,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,4.05357514517634,4.572182426538838,0.7010201905506178,21.045527445444115,62.67285648365081,0
3,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,0.9257719995188556,1.0956345635739146,13.410111012346796,20.777473940333785,82.94713969673714,0
4,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,3.8186479548266066,20.521819297411188,5.30858717622166,26.111529186556517,75.88194678447172,1
5,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,5.774386721809757,8.30803789446372,0.9731195266329775,39.93981005625102,71.27779388483587,0
6,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,5.13677425823244,12.385982328209073,3.6191884980886253,36.66548610057515,72.71353621802126,1
7,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,15.25667787169664,1.1367634814963916,14.972615267077407,34.7143597355622,60.58583892309829,1
8,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,1.8838605639639696,3.802248631430334,29.8611749342818,25.136631491341173,72.80636044733166,1
9,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,0.3657607074850185,5.0621548275879835,6.776356761110352,39.0624922501593,75.83680224700322,0
10,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,20.518216630747858,7.921449648794773,0.33312041092957717,26.30016550379548,78.77747539155516,2
11,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,36.09219258125259,19.599203534949197,2.073851801701263,24.40219660038327,60.05864835569504,2
12,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,30.68955721759461,19.150541998436964,11.929095456467685,27.854702284484553,75.21903521493834,2
13,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,7.490882836587096,2.9222317775985216,5.62603341524016,20.609930957055088,56.59051867487296,0
14,28.530689655172413,77.14137931034483,304.7732829381994,13.759703631933641,26.120905768258073,13.930361038088542,4.3974798233577435,30.343007245677544,68.49994429799887,2
0,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,16.2009317343501,15.333438175061476,11.527193573003816,34.45223449668899,60.22521693463979,2
1,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,4.949332505928089,6.345866828460727,3.2132946949074004,35.09880400316658,66.46767621249774,0
2,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,1.7852314413720365,5.092276546128803,31.262030165698537,24.517628258671518,80.60793294716146,1
3,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,6.80818134284462,0.7367298578098027,5.353517432554931,34.04328657296625,75.66099879139094,0
4,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,24.67864777896607,3.4099426893569134,0.7215788880069968,38.731312233160125,68.90981747641095,2
5,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,10.307745249064599,15.702322288658587,3.1362104834907667,34.32329076355222,56.7709424908914,1
6,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,4.131769803569036,1.5631543003512236,13.337831154481744,24.45298470453571,85.87017777026051,1
7,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,34.439433616506015,7.502938019094004,6.212738023592289,29.220671361956242,66.29450716968213,2
8,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,7.747265680090791,9.233343104017012,34.14476914143047,38.75529118636449,93.1076479146561,2
9,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,26.39282120446012,6.30828339763654,8.570568688819606,37.90133445872428,69.64753824956765,2
10,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,39.16725603826404,5.374880311638045,7.352008519951544,34.19609426544744,97.52960065379692,2
11,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,3.3663529506974648,13.709368073200167,5.885358064418131,25.37114281241282,88.83034198981953,1
12,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,9.641499969577644,10.816779493612055,3.1195030772823755,29.6254790365521,80.86771254940335,1
13,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,6.2285279122287935,2.2111129256126394,26.086022905033058,30.229350800852348,86.69601851438503,1
14,28.530689655172413,77.14827586206897,292.75410183585495,2.052279463784421,6.3529106810840545,4.387092683666391,4.182703852446733,28.183932875712998,77.20900579709767,1
0,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,9.409206946725112,6.874709526316699,1.158225241724364,29.92150957001062,58.45519502103257,1
1,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,1.6179633274917482,26.977887900429884,7.429943784756078,33.18980116249168,70.08968351666819,2
2,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,28.76022978660296,10.159190678536811,11.72858563901961,27.371249380554275,98.00059404095627,2
3,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,20.60837328707521,19.23795726510119,1.511814196959305,25.41926415742439,64.28132998417885,2
4,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,3.7914843891676204,19.338404169383583,0.2592334845824513,21.521999779615484,63.69574353149518,1
5,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,2.675817386765908,2.637827681159553,12.793651038412495,31.26253187784094,50.2885330646484,0
6,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,6.731177916939627,5.240542826671985,0.9678124611916115,33.52283577202914,85.10485941897456,1
7,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,15.313930115644668,13.036861308166355,0.000422626621506657,39.078416076934445,90.71043835273315,2
8,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,28.118597341913173,0.1576694284999504,21.727706916357086,36.19577057376209,91.86095714793493,2
9,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,1.1751567723461458,13.423847691855457,25.734361854847997,33.57094682836321,78.52807023123032,2
10,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,34.9432418500996,5.850771580553018,7.3162096427468235,29.526765869887324,96.64231106801495,2
11,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,0.9496188861410447,6.953890934202901,9.291201244231239,35.83813076844474,79.15093237220682,0
12,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,28.75190723992013,28.4716481178853,0.5318472887676912,28.047410790827488,51.17295108605772,2
13,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,4.795287417204942,7.6974363898092975,19.33453926530393,36.931086449308054,56.37498633359929,1
14,28.530689655172413,77.15517241379311,250.04191267440953,14.253560307312036,1.1717558240161847,8.898127353882725,6.076312741958777,25.327552828600478,94.97265422769176,1
0,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,31.467933414739893,5.151875202534725,17.680233776256586,27.678977885259453,86.840841591485,2
1,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,7.753839946621209,1.3077309338297718,21.041405644676487,29.081931867550733,86.72435201612018,1
2,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,5.49071379483982,0.19061398222096193,0.8475998143302589,29.924389589798487,84.49821785631812,0
3,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,4.890843748384554,11.890462916559901,9.595480641278217,34.07871814655662,74.62609270102541,1
4,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,29.56518610039709,6.7177033805101125,4.786554296246714,23.98761638021254,65.38275436781683,2
5,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,0.5190806291765042,10.03853061381627,2.2858530749028505,26.083105089709303,88.54072608321606,0
6,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,4.756063870782169,2.7733035947427522,1.4815598406707398,35.49716804363912,56.485312899501345,0
7,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,7.2562249961944545,7.0710436260645,9.302388739486307,32.66566964665991,90.53603364725873,1
8,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,0.5494043250808707,3.5160314837858286,2.6295228832039648,22.920338111842163,64.45891269282215,0
9,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,4.4486833774735075,7.379028642493966,8.718119828567817,27.62201027223628,85.97351156566906,1
10,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,4.9166659727667295,3.428899343000988,6.232918884994015,20.474327206115813,53.98945618170002,0
11,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,6.494790024150671,28.631738034208396,10.227036143778262,21.762531390011155,92.31590063904369,2
12,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,15.814694485031719,9.440384787512663,13.73141850355772,28.082196954859143,61.07505254269264,2
13,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,8.60985363334984,7.959371265059472,6.183176563708794,31.301475829602104,97.43524591195904,1
14,28.530689655172413,77.16206896551725,255.78914269933045,6.690086594369336,27.903567655319492,20.851943498666103,12.932377424211799,38.8685621453057,54.92473208397016,2
0,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,3.696629957762716,6.833076393181451,14.994235584862604,30.10331423045465,87.40173696707944,1
1,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,1.7953704958019552,2.9090567999806605,10.527465448012995,23.29468017775448,67.56779673274633,0
2,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,3.692434009967996,4.305701606072438,9.856894800532624,27.356943622856022,77.76316613039701,1
3,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,1.2634179163267965,16.3484645907157,3.6948695242849094,32.97068318066685,86.26948008309162,1
4,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,2.823518557074945,21.600009190665507,7.661575084335359,28.57450283502963,59.116759178910975,2
5,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,34.230172324645665,14.067754914042021,1.865799209605786,26.75421549448449,90.48371290440366,2
6,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,14.276013851349553,14.51512762243915,4.655724992522909,34.32952525284334,69.32468614319569,2
7,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,2.84786690073144,10.01513803856678,29.842254802542065,26.21201942790659,73.04847961062698,2
8,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,13.45034524032025,7.798086888461963,14.833904049030048,35.234854129390314,52.91486019311785,2
9,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,77.41334041762525,13.959506482348038,15.955117889764068,33.02395424190693,92.81425640233812,2
10,28.530689655172413,77.16896551724139,245.64291856867342,2.7769939325792947,1.4305788850796883,4.273087051726543,16.726993559636327,24.033104225337844,53.91210492900114,1
